Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,14893969288,17097563270,19648106122,22706155475,27502168727,32450541843,35646416953,37140163934,33212180658,31408492877,30734335449,29868339081,33195933430,37885440419,42575183906,44311593756,45417561302,52976344929,54368083953,64084460124,74119987245,82848140618,82344260571,72207028768,82995145793,81026300310,76262072467,81357605642,83908206648,91371242495,1.03072E+11,1.22211E+11,1.4936E+11,1.74195E+11,1.68335E+11,1.99591E+11,2.24143E+11,2.50092E+11,2.71836E+11,2.84585E+11,2.92774E+11,3.04898E+11,3.1362E+11,3.3091E+11,..
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65977748211,85500935935,94337050693,96045645026,1.10803E+11,1.42137E+11,1.59943E+11,1.59118E+11,1.74388E+11,1.69718E+11,1.71886E+11,1.90521E+11,1.98681E+11,2.17513E+11,2.55102E+11,3.06125E+11,3.44749E+11,4.29064E+11,5.33816E+11,4.39796E+11,4.79321E+11,5.28832E+11,5.00361E+11,5.24234E+11,5.45389E+11,4.77577E+11,4.72028E+11,5.26216E+11,5.85664E+11,..
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,19347608627,20332834218,21439525406,23487613139,26622818852,32896521426,31977275896,30527754541,27239650742,25217969597,27115807154,38745902024,48182925146,56347251114,60594092437,78713859795,89233599833,1.07592E+11,95009751901,99688640942,1.18122E+11,1.2263E+11,1.17017E+11,1.23946E+11,1.27427E+11,1.18311E+11,1.21499E+11,1.34156E+11,1.64862E+11,1.89035E+11,1.9718E+11,2.08582E+11,2.40191E+11,2.62345E+11,2.43702E+11,2.37881E+11,2.44797E+11,2.16237E+11,2.2637E+11,2.29596E+11,1.99314E+11,2.06286E+11,2.20811E+11,2.40675E+11,..
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,4.54905E+12,4.93373E+12,5.5737E+12,6.71146E+12,7.71381E+12,8.53701E+12,8.63381E+12,8.59585E+12,8.92075E+12,9.32287E+12,9.81702E+12,1.19944E+13,1.39061E+13,1.56649E+13,1.63606E+13,1.83633E+13,1.93701E+13,2.07878E+13,2.09252E+13,2.2405E+13,2.4852E+13,2.49739E+13,2.44961E+13,2.46154E+13,2.58373E+13,2.62675E+13,2.60277E+13,2.71401E+13,3.04365E+13,3.38159E+13,3.55942E+13,3.74644E+13,4.08758E+13,4.3212E+13,4.07204E+13,4.24707E+13,4.56092E+13,4.55573E+13,4.60067E+13,4.69491E+13,4.44271E+13,4.54052E+13,4.72729E+13,5.00907E+13,..
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,52648403250,61933844153,68407688800,76076061600,96158551651,1.17531E+11,1.65117E+11,1.54567E+11,1.22906E+11,1.12174E+11,1.15597E+11,1.11586E+11,1.24007E+11,1.26353E+11,1.23839E+11,1.95469E+11,1.89678E+11,1.76016E+11,1.54614E+11,1.46146E+11,1.73827E+11,1.91616E+11,2.02016E+11,2.08078E+11,2.12368E+11,2.41728E+11,2.38817E+11,2.83949E+11,3.23747E+11,3.9556E+11,4.92565E+11,6.24028E+11,7.56142E+11,9.52272E+11,8.60295E+11,1.01589E+12,1.18376E+12,1.30845E+12,1.43565E+12,1.53309E+12,1.34485E+12,1.23848E+12,1.31976E+12,1.32431E+12,..
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,8198300000,8968600000,9910900000,11165000000,12750000000,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,22009300000,24025800000,26385800000,28161200000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,57841000000,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,1.00352E+11,1.01565E+11,1.0245E+11,1.02446E+11,1.03376E+11,1.04337E+11,1.0425E+11,1.01131E+11,..
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2512784033,3284301332,3617580172,4052000413,5633000318,7829094613,8661263764,7596703214,6467582308,6704395824,6153296456,5053021951,5446428681,6038187033,6487912088,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.1527E+11,97798351648,1.25122E+11,1.67775E+11,1.86834E+11,1.98728E+11,2.06225E+11,1.6174E+11,1.51732E+11,1.66929E+11,1.91362E+11,..
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,38413636364,40809523810,42105263158,38995454545,28998684211,25121666667,26362894737,30074440483,37435317265,36937074278,35574916295,41694118973,35952781582,37253259017,40394824679,46066101951,57806506024,74972669057,98452791983,1.22023E+11,1.74585E+11,2.14314E+11,1.74104E+11,1.66225E+11,1.83443E+11,1.71196E+11,1.90949E+11,1.99627E+11,1.77893E+11,1.88494E+11,2.11695E+11,2.39553E+11,..
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,5.54713E+11,5.065E+11,5.16814E+11,5.17963E+11,4.60291E+11,4.35084E+11,3.95077E+11,3.95537E+11,3.91725E+11,4.04929E+11,2.70955E+11,1.95907E+11,2.5971E+11,3.06602E+11,3.4547E+11,4.30348E+11,5.91017E+11,7.64017E+11,9.89931E+11,1.29971E+12,1.66085E+12,1.22264E+12,1.52492E+12,2.05166E+12,2.21026E+12,2.29713E+12,2.05998E+12,1.36359E+12,1.28272E+12,1.57862E+12,1.65755E+12,..
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,571863295.7,637754162.1,746650558.6,905709147.3,1109346221,1254765350,1407062608,1407242640,1479688126,1587412957,1715625839,1944711061,2157434025,2395493878,2405021933,2550185618,1911600970,2029026704,1971525999,753636370.5,1293535011,1382334879,1851558302,1989343495,1817654508,1734938652,1674685248,1677552332,1846198771,2088961969,2581313486,3194248866,3875655218,4924731466,5450464409,5849863213,6646901208,7428848122,7621924854,8016593394,8277614581,8475622319,9140429058,9508715596,..
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,584706020.2,663161528.4,737401684.1,760549577.7,770021643.6,756919933.5,788307314.9,799376440,831903814.1,820491798.3,..
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1215640315,1101897918,1160626398,1253529080,1600451467,1877328036,1958711603,2092585623,2488365727,2752307016,2363156432,2139072848,2054489853,1800077091,1865374403,1788510017,1523012088,1564380531,1632860041,..,..
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75951127.73,85171074.21,102085766.5,114582285.8,136450661.3,142775106.8,149146923.1,188021168.8,187821029,197454052.1,233213521.7,252560556,302925488.1,348941656.4,318265835.3,347545391.8,375040173.8,422296762.3,..
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,46773368206,64005665722,74188249979,80265619485,1.1186E+11,1.64542E+11,1.84292E+11,1.53239E+11,1.29172E+11,1.19625E+11,1.03898E+11,86961922765,85695861148,88256074766,95344459279,1.1763E+11,1.32223E+11,1.37088E+11,1.32968E+11,1.35175E+11,1.43343E+11,1.58662E+11,1.65964E+11,1.46775E+11,1.61717E+11,1.89515E+11,1.84137E+11,1.89606E+11,2.15808E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.28207E+11,6.71239E+11,7.35975E+11,7.46647E+11,7.5635E+11,6.5427E+11,6.44936E+11,6.88586E+11,7.86522E+11,..
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2830388405,2869777812,2938046307,3280354339,4084878668,4435050397,4021697233,3936758682,3512053232,3425127373,3750056424,5304238013,6381385760,6311054901,6219793533,7237100724,7111252866,7602005274,7189226453,4908415369,6176312552,6413189839,5915250258,6368265194,6512207622,5924239701,6174898370,6752510283,8683229268,10167441854,11022821632,11847848225,14285970085,16949789465,16248212852,16215069256,17878780185,17825417949,18960182371,19770840286,17767704597,19027392876,21081669870,24129599552,..
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16750000000,20948677840,24147996550,18284194680,18409364147,6540247190,12267175481,16116843146,21188704081,24861483281,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39628550869,40630392019,44120424392,50597289147,..
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869,147912069.8,146712850.5,151313242,168887539.1,207850623.6,249267039.8,283828769,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1060226126,1328157609,1343007845,1377495054,1427524565,1503168690,1590180446,..
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,679335901.1,594895672.3,691777758.4,960728338.9,1109374722,1100685845,1114830472,1295361886,995104305.3,1087471862,856890498.6,490181456.6,701307602.3,1055083945,932974411.9,649644826.8,779981458.9,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1090467712,1253340520,1385810072,1448536631,1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875,3674794530,3739577973,4085114794,..
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,5633673930,6327077974,6618585074,7517176355,9296921724,11896256783,14175228844,16084252378,17784112150,19749361098,19156532746,18586746057,20919215578,25371462488,30465364739,36144336769,45466164978,52130263966,60603478153,73690847191,87810991957,96295886525,1.00124E+11,85728310229,86284660767,96074477958,89794943350,92537752709,97645448284,1.15035E+11,1.27808E+11,1.4863E+11,1.80942E+11,1.93612E+11,1.94152E+11,2.39809E+11,2.79351E+11,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11,3.18068E+11,3.38406E+11,3.64157E+11,..
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12747380523,14272201508,15495514426,16520676622,20162935817,25840146405,27925036755,27706028096,29856000671,30453383763,29169953013,30752150336,35130340674,46816589165,57332015148,62785305310,70708098106,86454081577,1.0047E+11,89046289247,90183986822,98997521242,94416582465,98723944144,1.01171E+11,88457167724,89640741266,95241436352,1.05905E+11,..
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18198205508,13263688696,13101056604,13258920423,15049621395,21352223817,21507233003,20763101591,22146232112,22711383652,20289627637,20876309576,23489889975,29634713063,34414784504,36206396344,39481044913,48006373118,55552508715,50368056543,48161250935,51516367350,46580457470,48401896410,49930685013,43090173062,44651537260,48441722816,54007972106,..
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,23102049261,26371178839,29947433092,32208846421,39966366914,52940511054,54691388645,54453254552,52677180906,52214954599,50267251617,49302118222,56338901936,62097537379,64599349789,75084103986,76607839717,81557394435,80369081480,84444912829,95599545901,1.0169E+11,1.08912E+11,1.08738E+11,1.16626E+11,1.29249E+11,1.29758E+11,1.38806E+11,1.65799E+11,1.99569E+11,2.37758E+11,2.75646E+11,3.31101E+11,3.98576E+11,3.41339E+11,3.9224E+11,4.73327E+11,4.94932E+11,5.13433E+11,5.29233E+11,4.51346E+11,4.44283E+11,4.84743E+11,5.35511E+11,..
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,74617096.48,83099107.91,93147039.25,111022090,151270207.9,168715353.1,187313261.3,188446092.1,180219397.5,252806783.4,232306861.2,210737869.7,238606299.6,310684273.7,332286760.9,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435103853.5,400463452.1,341661643.6,332738245.9,375111894.9,413909879.3,456705434,516074229,608229326.7,597765363.1,681151193.5,932725583.3,1063879446,1129787198,1172268301,1154650069,1230459710,1309631135,1395608472,..
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,710850226.5,807275808.7,498550873,564986059.7,590419855.1,603592656.8,699112266.8,774419569.7,733901365.9,788307213.4,876404617.7,930318705.3,1009792724,1038291284,1092392963,917044228,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3892402685,3963532309,4048860871,4198485404,4508845348,4720727278,..
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,38114542813,36603349968,40651349965,46739449959,57645721016,82980483391,85454420504,78423059791,87415851379,77344092904,59082638803,67521602553,88573697222,95176640968,99030856825,1.15552E+11,1.23943E+11,1.34545E+11,1.34308E+11,1.39753E+11,1.55461E+11,1.47606E+11,1.52587E+11,1.37775E+11,1.36632E+11,1.36361E+11,1.21515E+11,1.15482E+11,1.75257E+11,2.2859E+11,2.57773E+11,2.71638E+11,2.99416E+11,2.8677E+11,2.95936E+11,3.75349E+11,4.16419E+11,3.96333E+11,3.66829E+11,3.50905E+11,3.17621E+11,2.96357E+11,3.49554E+11,3.68289E+11,..
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1.3603E+11,1.3283E+11,1.53615E+11,1.74799E+11,1.9579E+11,2.3609E+11,2.50238E+11,2.58894E+11,2.7406E+11,2.72785E+11,2.96628E+11,3.1416E+11,3.48828E+11,3.74827E+11,3.78262E+11,4.07227E+11,3.62123E+11,3.8452E+11,3.80802E+11,4.31964E+11,4.79895E+11,5.25019E+11,5.50764E+11,5.58476E+11,5.98385E+11,6.22358E+11,6.38696E+11,6.70029E+11,7.82487E+11,9.07307E+11,1.04003E+12,1.19609E+12,1.50419E+12,1.52747E+12,1.68346E+12,2.06078E+12,2.27184E+12,2.29733E+12,2.35713E+12,2.58182E+12,2.69726E+12,2.91999E+12,3.34711E+12,3.45242E+12,..
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1.3603E+11,1.3283E+11,1.53615E+11,1.74799E+11,1.9579E+11,2.3609E+11,2.50238E+11,2.58894E+11,2.7406E+11,2.72785E+11,2.96628E+11,3.1416E+11,3.48828E+11,3.74827E+11,3.78262E+11,4.07227E+11,3.62123E+11,3.8452E+11,3.80802E+11,4.31964E+11,4.79895E+11,5.25019E+11,5.50764E+11,5.58476E+11,5.98385E+11,6.22358E+11,6.38696E+11,6.70029E+11,7.82487E+11,9.07307E+11,1.04003E+12,1.19609E+12,1.50419E+12,1.52747E+12,1.68346E+12,2.06078E+12,2.27184E+12,2.29733E+12,2.35713E+12,2.58182E+12,2.69726E+12,2.91999E+12,3.34711E+12,3.45242E+12,..
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14586253366,12231264525,14602072425,14907308934,11931472173,18426469030,13962212837,11997800751,..,..,..,..
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1.14777E+11,1.18507E+11,1.32449E+11,1.606E+11,2.14602E+11,2.32767E+11,2.02808E+11,1.95997E+11,1.70951E+11,1.72103E+11,1.80793E+11,2.51321E+11,3.18748E+11,3.7616E+11,4.14757E+11,5.36559E+11,5.77166E+11,6.30916E+11,5.25076E+11,5.30563E+11,6.14609E+11,6.42589E+11,5.90077E+11,6.19215E+11,6.34693E+11,5.96878E+11,6.27287E+11,7.05394E+11,9.05492E+11,1.06709E+12,1.15329E+12,1.25934E+12,1.47213E+12,1.62522E+12,1.48558E+12,1.42072E+12,1.47877E+12,1.32482E+12,1.35476E+12,1.3694E+12,1.19512E+12,1.23208E+12,1.30931E+12,1.41904E+12,..
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,3791298146,3591319857,4104509583,2733183857,3364611432,4024621900,4415844156,4768765017,5167913302,6043474843,5978460972,6405210564,6682167120,6978371581,6987267684,8032551173,9000362582,9703011636,10338679636,11717604209,13029697561,13897738375,15091913884,15794972847,15656327860,16330814180,15749753805,16536535647,18881765437,20662525941,24405791045,28279814925,32350248411,40713812310,42066217872,56725749222,65292753005,68434409315,74317806538,79356449841,80604080689,82401038710,88019706804,88900770858,..
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,33364055.3,30095602.29,44496737.78,49433941.48,58840662.59,68459214.07,80890204.81,86021798.52,86875571.48,98603924.81,111008962.2,130684579.6,147748773.3,172692174.4,192517321.9,217258907.8,220539518.5,242135407.4,263754666.7,295157666.7,313483370.4,333946111.1,374640307,383257146,406597041.5,433520483.4,475443703,497328958.6,486344344.3,529250444.4,577730925.9,657227370.4,723938703.7,793368444.4,767066407.4,760170370.4,817759259.3,800414814.8,839774074.1,916566666.7,923155555.6,971166666.7,996944444.4,1010822222,..
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,..,..,92546835.93,107827737.4,130475734.4,154461345.2,177541041.5,193148724.1,208178548.9,229371734.1,254459434.4,304169848.1,335887283.7,384376809.6,435493044.1,518433324.8,548819074.1,602911074.1,612538814.8,638422518.5,682370000,705672777.8,721068259.3,784752481.5,824732888.9,834327296.3,798333814.8,805069148.1,883314333.3,954317407.4,1015934667,1134567222,1279428222,1286720333,1278745519,1399203481,1444269667,1440016852,1483814333,1559072148,1659110889,1701596815,1816728741,1921848222,..
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,33237164.72,32792480.97,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240365262.6,254829629.6,277954111.1,286307814.8,289438481.5,316008481.5,331489703.7,347770000,373619851.9,390719148.1,396261370.4,430039296.3,461883444.4,481806296.3,521975111.1,550728666.7,610930037,684446259.3,695428851.9,674922481.5,681225963,676129407.4,692933740.7,721207407.4,727714814.8,755400000,774429629.6,792177777.8,811300000,..
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1.36092E+11,1.47803E+11,1.62421E+11,1.79543E+11,2.16106E+11,2.71245E+11,3.79694E+11,3.48977E+11,3.03754E+11,2.65478E+11,2.50959E+11,2.57553E+11,2.94628E+11,3.03511E+11,3.01759E+11,3.37812E+11,3.4282E+11,3.38093E+11,3.15385E+11,3.10722E+11,3.563E+11,3.68108E+11,3.82762E+11,3.69356E+11,3.73501E+11,3.9789E+11,3.79508E+11,4.13776E+11,5.1881E+11,6.46502E+11,7.66948E+11,9.11549E+11,1.05939E+12,1.21447E+12,1.15337E+12,1.37408E+12,1.55604E+12,1.64373E+12,1.75108E+12,1.83431E+12,1.66691E+12,1.55989E+12,1.69462E+12,1.7137E+12,..
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1.3605E+11,1.4776E+11,1.62362E+11,1.79462E+11,2.15982E+11,2.71102E+11,3.7955E+11,3.48839E+11,3.03614E+11,2.65332E+11,2.50794E+11,2.57347E+11,2.9438E+11,3.03228E+11,3.01454E+11,3.37443E+11,3.42445E+11,3.37657E+11,3.14909E+11,3.10232E+11,3.55789E+11,3.67602E+11,3.82196E+11,3.68744E+11,3.72874E+11,3.97272E+11,3.78881E+11,4.13073E+11,5.18101E+11,6.45658E+11,7.66024E+11,9.10529E+11,1.05835E+12,1.2135E+12,1.15252E+12,1.37311E+12,1.55498E+12,1.64267E+12,1.74975E+12,1.83296E+12,1.66554E+12,1.55847E+12,1.69312E+12,1.7121E+12,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1.36092E+11,1.47803E+11,1.62421E+11,1.79543E+11,2.16106E+11,2.71245E+11,3.79694E+11,3.48977E+11,3.03754E+11,2.65478E+11,2.50959E+11,2.57553E+11,2.94628E+11,3.03511E+11,3.01759E+11,3.37812E+11,3.4282E+11,3.38093E+11,3.15385E+11,3.10722E+11,3.563E+11,3.68108E+11,3.82762E+11,3.69356E+11,3.73501E+11,3.9789E+11,3.79508E+11,4.13776E+11,5.1881E+11,6.46502E+11,7.66948E+11,9.11549E+11,1.05939E+12,1.21447E+12,1.15337E+12,1.37408E+12,1.55604E+12,1.64373E+12,1.75108E+12,1.83431E+12,1.66691E+12,1.55989E+12,1.69462E+12,1.7137E+12,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,5598000000,6979333333,8704000000,7670500000,9032250000,7459833333,10016500000,9240000000,8230153846,9701357143,12403733333,15769062500,20155555556,15399166667,15291507937,12408647541,11379222222,7034219713,8881785938,12794192334,13829744879,9018243044,11681494637,11250327988,10682045258,12257418326,13182979784,14803189093,17646503525,21457470203,26524538566,35822408612,45898948564,54526580232,53150209168,65634109237,67327289320,68125631150,72065940086,82151588419,96741742022,95558220777,1.23053E+11,40851536134,..
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,465500000,505500000,641500000,735500000,782500000,795000000,889000000,915000000,883500000,864000000,873000000,891000000,980000000,1161000000,542600000,388400000,448100000,404600000,428764705.9,605492537.3,691590497.7,861411471.3,926422500,1110850000,886290697.7,947671969.7,834279357.8,1093574468,1274190311,1484092538,1793388732,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5145757576,5240606061,4787367928,3166040523,3068766110,3590753769,..
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,82206762873,88630408366,93695265976,1.03587E+11,1.22376E+11,1.40929E+11,1.28625E+11,1.13444E+11,1.04155E+11,1.08307E+11,1.13189E+11,1.49266E+11,1.81511E+11,2.05292E+11,2.16164E+11,2.59702E+11,2.71984E+11,2.81993E+11,2.1121E+11,2.27272E+11,2.65393E+11,2.89756E+11,2.66384E+11,2.68916E+11,2.72293E+11,2.61337E+11,2.41019E+11,2.65336E+11,3.32269E+11,3.82624E+11,3.89752E+11,4.20224E+11,4.87973E+11,5.15414E+11,4.35114E+11,4.95329E+11,5.72744E+11,5.50927E+11,5.84638E+11,5.80249E+11,5.03651E+11,5.15744E+11,5.40545E+11,5.56086E+11,..
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,63570059117,66493313570,71017619472,99318234340,1.1164E+11,1.19008E+11,1.08994E+11,1.11711E+11,1.11314E+11,1.06285E+11,1.07766E+11,1.54482E+11,1.93466E+11,2.09298E+11,2.02079E+11,2.58067E+11,2.61114E+11,2.71814E+11,2.64353E+11,2.92647E+11,3.42617E+11,3.30091E+11,2.86519E+11,2.95045E+11,2.89913E+11,2.72055E+11,2.78631E+11,3.01417E+11,3.52915E+11,3.94164E+11,4.08689E+11,4.30921E+11,4.79913E+11,5.54363E+11,5.41506E+11,5.83783E+11,6.9958E+11,6.68043E+11,6.88504E+11,7.09182E+11,6.79832E+11,6.71309E+11,6.79951E+11,7.0514E+11,..
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,6826980767,7633528921,7696011360,9275203106,9929682184,13062421025,15518199247,16298905397,17589184557,17503082982,16403544511,13293209270,11356215713,10577042355,9853396226,12308624284,12981833333,13253565899,13695962019,10122020000,11396706587,13789560878,14505233969,15200846138,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2629395066,2534720480,1909246641,1646693642,1522018436,1231567145,1043654822,921572114.5,1320242081,1086605267,860521119.3,1080768907,1221120799,1555301496,2076182461,2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,7854602392,6952678127,7157865188,7522947810,..
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,5100405772,4420168102,4258743263,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,12270448700,12711213451,13375976354,13581644246,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,58001200572,..
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,14882747955,16985211146,19779315170,24006570178,27371699083,32353440727,34846107862,36589797857,40042826244,41797592963,38900692712,43096746122,50535438696,61667199835,72250877410,85343063966,98234695722,1.11453E+11,1.2889E+11,1.46683E+11,1.69279E+11,1.83035E+11,1.5018E+11,1.13676E+11,1.26669E+11,1.26392E+11,1.20297E+11,1.34301E+11,1.52281E+11,1.72895E+11,1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.8171E+11,3.41105E+11,3.70819E+11,3.97558E+11,4.20333E+11,4.07339E+11,4.01296E+11,4.12353E+11,4.55276E+11,5.04993E+11,..
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,367085715.7,477454392.4,469459037.8,490397950.8,440730847.4,462259749.5,453793943.5,542793414.5,648490994.3,726880268.1,881825544.2,1054725857,1147780083,1395525350,1447312264,1596658767,1656039024,1609669330,1568611562,..
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,617321669.4,619375134.2,777435020.5,824263841.5,891775906.6,1136408814,962347001,821651918.7,765746590.6,718148959.6,762359722.7,1060911735,1249099130,1378847487,1352949663,1628427515,1602299863,1692959110,1233496846,982624324.5,1309382885,1465448290,1498950899,1587345951,1576094566,1488185772,1481141850,1698678686,2111093198,2255942249,2280575830,2349495621,2659095101,3310277927,3365711796,3429461495,3872459250,3873308389,4321655656,4574986537,4180866177,4486979198,4819949975,5356344850,..
